"ServiceId","ServiceGroup","RolloutID","BuildNumber","PreciseTimeStamp"
"363f99dd-8311-435f-89cb-d795170d4ee9","AMS","299fac53-7111-4394-a9cd-b8a26400d09b","1.388.0-alpha.12","2024-07-24T09:58:12.182711Z"
"363f99dd-8311-435f-89cb-d795170d4ee9","AMS","98bb2eb1-0116-4c24-8313-ea96d73ea57e","1.388.0-alpha.14","2024-07-24T11:38:57.846319Z"
"363f99dd-8311-435f-89cb-d795170d4ee9","AMS","fe5a5d9a-66cb-473b-9c9f-32f7cbd58df1","1.388.0-alpha.14","2024-07-24T11:39:33.290968Z"
"363f99dd-8311-435f-89cb-d795170d4ee9","AMS","f9960652-ee82-4f70-bf84-98e20209539b","1.388.0-alpha.14","2024-07-24T11:41:08.537433Z"
"363f99dd-8311-435f-89cb-d795170d4ee9","AMS","b12117fe-2a29-43b5-a24f-198be3ccd7ad","1.388.0-alpha.14","2024-07-24T11:48:11.653136Z"
"363f99dd-8311-435f-89cb-d795170d4ee9","AMS","846338ba-ad06-48f4-af67-c50ffd3b59ee","1.388.0-alpha.14","2024-07-24T11:52:51.641588Z"
"363f99dd-8311-435f-89cb-d795170d4ee9","AMS","c34215fe-6914-4ec1-aa82-6a33f8c5bfdb","2024.7.8.2","2024-07-24T12:08:21.774305Z"
"363f99dd-8311-435f-89cb-d795170d4ee9","AMS","53c71384-eadc-4e82-9ac4-e741699f1ca9","2024.7.8.2","2024-07-24T12:09:12.780947Z"
"363f99dd-8311-435f-89cb-d795170d4ee9","AMS","14d5696b-2dbb-460b-8cf3-528292f6b696","1.388.0-alpha.14","2024-07-24T13:58:12.221421Z"
"363f99dd-8311-435f-89cb-d795170d4ee9","AMS","291c522f-426e-4fd6-804e-0edc49761999","1.388.0-alpha.14","2024-07-24T14:04:11.941483Z"
"363f99dd-8311-435f-89cb-d795170d4ee9","AMS","84feece7-75d9-4a68-8416-9204bc24b5cd","1.388.0-alpha.14","2024-07-24T14:11:10.695461Z"
"363f99dd-8311-435f-89cb-d795170d4ee9","AMS","8f558755-00a1-4a49-b79d-5b69db82028f","1.388.0-alpha.14","2024-07-24T14:11:48.678152Z"
"12635b84-e6ce-4936-8131-f6289ba575a3","AMSDeploymentToTestACR","9260392e-993b-4441-81eb-5bf075bfcb84","20240724.1","2024-07-24T11:47:50.622672Z"
"dd7abaef-7abe-4a4c-9c22-5bd43d2d0113","AMT","cc0ede6c-f386-4b09-9acc-c034fff65975","1.279.1","2024-07-24T11:35:08.863263Z"
"dd7abaef-7abe-4a4c-9c22-5bd43d2d0113","AMT","03440ce7-a3a6-47ae-aea1-0887f92ce905","1.279.1","2024-07-24T11:40:02.801399Z"
"NOT_AVAILABLE","ARM-RegionalStore-Dogfood","017aaca2-7d1d-4e60-a188-d8946e310dcb","2.4.39","2024-07-24T12:02:35.019046Z"
"NOT_AVAILABLE","ARM-RegionalStore-Dogfood","1379bdbf-33d9-4060-b0bd-49a884c76613","2.4.39","2024-07-24T12:02:43.025139Z"
"NOT_AVAILABLE","ARM-RegionalStore-Dogfood","70b883eb-8919-438e-9285-22fdead26518","2.4.39","2024-07-24T12:02:52.835792Z"
"4b226c96-c446-4cc8-9ba7-1d519ddc9a37","AadLoginsRouter","88e16fa8-c842-48a7-aec8-80cdaa1c4fcc","20240724.1","2024-07-24T10:14:47.423611Z"
"4b226c96-c446-4cc8-9ba7-1d519ddc9a37","AadLoginsRouter","ca66d382-3acc-49bd-8ef7-fefa420aa7d0","20240724.1","2024-07-24T11:46:22.780724Z"
"4b226c96-c446-4cc8-9ba7-1d519ddc9a37","AadLoginsRouter","fa1c373d-3d92-424b-9320-c0b64e1a2240","20240724.1","2024-07-24T11:50:28.207729Z"
"4b226c96-c446-4cc8-9ba7-1d519ddc9a37","AadLoginsRouter","910300e1-dcca-40fe-9d86-e258f7458db7","20240724.1","2024-07-24T11:53:44.110381Z"
"4b226c96-c446-4cc8-9ba7-1d519ddc9a37","AadLoginsRouter","7be2de8f-da24-4157-8f55-1e8f0ae93911","20240724.2","2024-07-24T13:36:20.418279Z"
"f717839a-0f61-4200-b1d1-df193fd98c7e","AceHub-ProblemManagement-EntityScheduler-sg","faac873d-559c-4cb6-acf8-460ca95de198","Buddy_PmProcessors_20240724.2","2024-07-24T07:24:19.08822Z"
"f717839a-0f61-4200-b1d1-df193fd98c7e","AceHub-ProblemManagement-EntityScheduler-sg","ce9f507e-9e8b-4195-92df-09ec8a08bc00","Buddy_PmProcessors_20240724.4","2024-07-24T10:14:59.249561Z"
"f717839a-0f61-4200-b1d1-df193fd98c7e","AceHub-ProblemManagement-IcmProcessor-sg","057e215d-7179-4410-a135-17ddb7c8726d","Buddy_PmProcessors_20240724.2","2024-07-24T07:25:50.236687Z"
"94ab5fba-7ff4-475a-a6ae-a679cfa943b5","AdhocShadowPartition","983f169f-c415-4a40-8682-87b7632dc5ca","20240723.7-mt-adhoc-build","2024-07-24T07:27:49.018321Z"
"94ab5fba-7ff4-475a-a6ae-a679cfa943b5","AdhocShadowPartition","e1260797-d747-4142-97f8-e974464784fe","20240724.1-mt-adhoc-build","2024-07-24T14:06:07.309597Z"
"35660eab-2d8e-4135-b43c-ef2837bdd57e","Adix-Analytics","e86a7b22-b6cd-4c9b-8f0a-9b34d0b4622e","20240724.5","2024-07-24T12:06:21.07371Z"
"35660eab-2d8e-4135-b43c-ef2837bdd57e","Adix-Analytics","f27ba4db-1c9f-4cac-999d-fe16f9ed5862","20240724.5","2024-07-24T13:31:07.014387Z"
"099d7c99-7de8-4a98-b068-9fdcdfbbd705","Adls","0c41afe5-f0d3-4176-9353-7def8b825d64","20240724.3","2024-07-24T12:36:25.220002Z"
"099d7c99-7de8-4a98-b068-9fdcdfbbd705","Adls","454a58d1-71ef-4856-b975-0905fa707562","20240724.4","2024-07-24T14:04:04.767615Z"
"a25b5d24-1032-4fa8-9e72-8c51b77c7b55","Admin","94ef6c83-3508-4620-a0f8-a490bc29832f","20240724.3","2024-07-24T10:17:11.901641Z"
"a25b5d24-1032-4fa8-9e72-8c51b77c7b55","Admin","de3e9438-5748-43f8-ab5e-32f4309756fa","20240724.4","2024-07-24T11:45:03.200169Z"
"a25b5d24-1032-4fa8-9e72-8c51b77c7b55","Admin","beb5aad0-4a36-4264-ad4e-c19f729c1ece","20240724.5","2024-07-24T12:31:22.116078Z"
"a25b5d24-1032-4fa8-9e72-8c51b77c7b55","Admin","61c64d5d-d7e6-46b7-ad34-617f9cfac4ea","20240724.6","2024-07-24T13:34:09.025222Z"
"NOT_AVAILABLE","AdminPortal UI","dd5778b7-25b0-4e16-805e-b09d5025ca4a","1.0.240723.6","2024-07-24T07:27:38.465624Z"
"NOT_AVAILABLE","AdminPortal UI","60562eb3-fd28-47f8-af72-29c73ff99008","1.0.240724.3","2024-07-24T10:18:55.529637Z"
"NOT_AVAILABLE","AdminPortal UI","8a15d867-223b-49c8-a685-22908419c3d4","1.0.240724.3","2024-07-24T10:26:24.765641Z"
"NOT_AVAILABLE","AdminPortal UI","4f373f23-ca79-428e-acbf-8e9367b4d15f","1.0.240724.3","2024-07-24T13:09:53.460323Z"
"7bff2dd7-fe14-472f-9c41-2c2c69a4114e","AesirCosmicConfigurationDeployment","72d7e39f-440b-4c70-aa58-1c29710c4856","20240724.1","2024-07-24T10:14:56.718766Z"
"6bd9b4f7-6d9e-4dbb-8aff-076d7daf2134","AesirCosmicConfigurationDeployment","46bb9c6b-7245-4210-8f0b-2d0343a49b59","20240724.2","2024-07-24T11:40:10.693122Z"
"6023b077-3201-47ea-ab2c-669eaea9b7a7","AesirCosmicConfigurationDeployment","0680cf5a-d093-4790-a999-aa7c7caef61c","20240724.1","2024-07-24T11:47:51.311086Z"
"7bff2dd7-fe14-472f-9c41-2c2c69a4114e","AesirCosmicConfigurationDeployment","d903ed83-eaa0-490c-82e4-81d55c8a7337","20240724.1","2024-07-24T12:07:23.583198Z"
"6d6c3371-144f-4206-a2a9-1ccd34e0efb0","AesirCosmicConfigurationDeployment","89c457be-10db-4e13-acca-ed648da18143","20240724.3","2024-07-24T12:09:54.852358Z"
"6d6c3371-144f-4206-a2a9-1ccd34e0efb0","AesirCosmicConfigurationDeployment","f6290334-859f-4218-a091-0ff2f264bc3a","1.20240724.3.0","2024-07-24T12:10:06.691465Z"
"6023b077-3201-47ea-ab2c-669eaea9b7a7","AesirCosmicConfigurationDeployment","5fc7405a-5c5e-4cd4-b1b5-2830480ff367","20240724.1","2024-07-24T12:16:16.925081Z"
"NOT_AVAILABLE","AesirCosmicConfigurationDeployment","ab8e2221-dd9f-45e3-8e27-097827ca7f53","1.20240724.3.0","2024-07-24T12:26:57.296308Z"
"6bd9b4f7-6d9e-4dbb-8aff-076d7daf2134","AesirCosmicConfigurationDeployment","80f1e8fb-58c6-41f4-b4b6-cdb60c6bfb8d","20240722.1","2024-07-24T12:34:37.278595Z"
"6d6c3371-144f-4206-a2a9-1ccd34e0efb0","AesirCosmicConfigurationDeployment","c01a45fd-ec1d-4aa6-a232-bf5c4977b8f9","20240724.4","2024-07-24T12:40:13.707716Z"
"6d6c3371-144f-4206-a2a9-1ccd34e0efb0","AesirCosmicConfigurationDeployment","0a9a26c6-e73e-421b-b261-910ccd5563e6","1.20240724.4.0","2024-07-24T12:44:05.380415Z"
"NOT_AVAILABLE","AesirCosmicConfigurationDeployment","880e04ec-7457-41ae-8d90-d31c79d1c224","1.20240724.4.0","2024-07-24T12:45:56.266538Z"
"6023b077-3201-47ea-ab2c-669eaea9b7a7","AesirCosmicConfigurationDeployment","b2328a6e-1062-4020-8181-c153cf38d40e","20240724.1","2024-07-24T12:54:25.244635Z"
"6bd9b4f7-6d9e-4dbb-8aff-076d7daf2134","AesirCosmicConfigurationDeployment","eb45fa7b-1b67-483a-a31c-d3ed68d022b6","20240722.1","2024-07-24T13:04:27.042397Z"
"6d6c3371-144f-4206-a2a9-1ccd34e0efb0","AesirCosmicConfigurationDeployment","3d4adca3-9d1c-4f7c-9d96-4f92a087590e","20240724.5","2024-07-24T13:09:32.396765Z"
"6d6c3371-144f-4206-a2a9-1ccd34e0efb0","AesirCosmicConfigurationDeployment","55f6b74e-7d73-4b36-9485-8bfa192b54fd","1.20240724.5.0","2024-07-24T13:11:26.997102Z"
"6bd9b4f7-6d9e-4dbb-8aff-076d7daf2134","AesirCosmicConfigurationDeployment","9f78aada-fd14-4fc6-ab5a-7befce7ca49a","20240724.3","2024-07-24T13:14:24.742906Z"
"6d6c3371-144f-4206-a2a9-1ccd34e0efb0","AesirCosmicConfigurationDeployment","b60099b6-a0fd-46df-a943-6693c73ba5f7","20240724.6","2024-07-24T13:39:47.487337Z"
"6d6c3371-144f-4206-a2a9-1ccd34e0efb0","AesirCosmicConfigurationDeployment","0cc23266-766e-4f54-8d67-82d00e5c462c","1.20240724.6.0","2024-07-24T13:41:11.556006Z"
"NOT_AVAILABLE","AesirCosmicConfigurationDeployment","01ee53fa-8884-4fbf-95d1-7c178307daa5","1.20240724.6.0","2024-07-24T13:47:43.705868Z"
"7bff2dd7-fe14-472f-9c41-2c2c69a4114e","AesirCosmicConfigurationDeployment","ed923397-4e0f-432f-b20f-f92c1d527579","20240724.2","2024-07-24T13:48:23.206228Z"
"NOT_AVAILABLE","AesirCosmicConfigurationDeployment","f213f012-06e3-471a-ba1c-0c6e4b0d36e6","1.20240723.8.0","2024-07-24T13:52:17.547533Z"
"NOT_AVAILABLE","AesirCosmicConfigurationDeployment","043e3a62-7617-4cf3-b628-1c24fc9ffb8b","1.20240723.8.0","2024-07-24T13:57:04.584695Z"
"NOT_AVAILABLE","AesirCosmicConfigurationDeployment","77634ad2-5deb-4a95-96d6-3b4b7cad0afb","1.20240723.8.0","2024-07-24T14:09:50.928356Z"
"c2307a18-4ab9-477f-b012-b6940c0e0482","AetherManagementServices","d2a690c5-cec0-4bf8-a99a-f83998add28e","20240722.2","2024-07-24T11:38:59.082115Z"
"e6e1ea2a-04a0-4f78-bc75-7d45c90eee39","AgreementPackageCreationService","2372e16d-abb2-4d5a-a6f8-85402e684075","Release-35","2024-07-24T14:13:34.396073Z"
"e6e1ea2a-04a0-4f78-bc75-7d45c90eee39","AgreementPackageCreationService","9b6077e2-cd6e-4ce4-8031-a3ea50894e84","Release-35","2024-07-24T14:22:35.127178Z"
"e6e1ea2a-04a0-4f78-bc75-7d45c90eee39","AgreementWeb","99030869-f968-4995-8ed1-8e6898222b80","Release-4","2024-07-24T11:49:41.458577Z"
"e6e1ea2a-04a0-4f78-bc75-7d45c90eee39","AgreementWeb","fc06c67b-6d15-4a1f-9666-1ab51ebc2dbd","Release-5","2024-07-24T13:22:49.979992Z"
"1b713daa-5c8f-46cf-b421-a14259f6fa02","AirsReportsWebjob","95a36de3-664f-4f5d-974e-55ddd85c2cc7","20240724.6","2024-07-24T12:24:43.113315Z"
"a2dd5407-7262-4306-a3df-71ea2b0914e8","Alerts","971a12e5-0952-465b-aa75-88dc4aa7d97a","20240724.3","2024-07-24T12:27:14.34858Z"
"083ed67e-91d5-4bdc-baa7-470b212b90ba","AlertsMgmtResourceProvider","f214d11e-71cf-429b-9fbd-630b95d50a8e","1.0.02761.2308","2024-07-24T13:43:33.695591Z"
"fca21b6c-8adb-41c5-8b1e-21ec30a4d765","AnalyticsIngestion","28638531-5498-46dc-9130-2416aa6bc5e3","1.0.9.1304","2024-07-24T13:04:23.246467Z"
"411e6365-ec40-42e9-b127-e5bb99e4ce9c","ApiHub","d3f734b1-675d-4942-82e8-f3bb4c714dfb","1.51.21-dev.0+61e9f51","2024-07-24T13:02:46.955935Z"
"411e6365-ec40-42e9-b127-e5bb99e4ce9c","ApiHub","bac6ae9b-4fe3-4436-aa3c-15b74696e4c7","1.51.21-dev.0+61e9f51","2024-07-24T13:18:14.267932Z"
"411e6365-ec40-42e9-b127-e5bb99e4ce9c","ApiHub","9f937551-0c6b-4ef9-b493-95a1ddb926b3","1.51.21-dev.0+61e9f51","2024-07-24T13:33:17.181818Z"
"NOT_AVAILABLE","ApolloAks","7dc2d42c-7d36-4d8a-8bf5-c94b44375e11","20240723.2","2024-07-24T07:25:52.413251Z"
"NOT_AVAILABLE","ApolloAks","3eb4438d-33ea-431f-87ef-2aa84ae229db","20240724.1","2024-07-24T12:55:14.843085Z"
"NOT_AVAILABLE","ApolloAks","066e5a4f-b49e-4e35-9991-0f9f74eea69e","20240724.4","2024-07-24T13:55:00.912685Z"
"11740117-8e51-48c2-8846-60b0485afde3","ApolloManagementServices","435b9ad3-4ed4-40af-a823-d5c46b2d4f90","20240723.3","2024-07-24T12:38:03.124977Z"
"11740117-8e51-48c2-8846-60b0485afde3","ApolloManagementServices","9bfbb221-6c34-48e4-aba8-bf4c1f22c056","20240724.1","2024-07-24T14:02:11.154561Z"
"11740117-8e51-48c2-8846-60b0485afde3","ApolloManagementServices","ca48cfb2-8a37-482a-8fab-188cb107ff8d","20240724.1","2024-07-24T14:03:28.131782Z"
"11740117-8e51-48c2-8846-60b0485afde3","ApolloManagementServices","319e0b73-a12c-43d9-ac74-4934619ffdaa","20240724.1","2024-07-24T14:04:14.128596Z"
"11740117-8e51-48c2-8846-60b0485afde3","ApolloManagementServices","48f64d19-d544-44f3-90f3-e2ea330a7b3a","20240724.1","2024-07-24T14:06:03.352044Z"
"11740117-8e51-48c2-8846-60b0485afde3","ApolloManagementServices","c4e10d5c-2cc6-4117-898d-5e32bfc4b66b","20240724.1","2024-07-24T14:07:08.377855Z"
"11740117-8e51-48c2-8846-60b0485afde3","ApolloManagementServices","6594f0f6-e6e8-412f-91a0-d66fad18e35c","20240724.1","2024-07-24T14:07:40.304228Z"
"103c73c5-87a1-4c10-a691-79d759fa1112","ApolloManagementServices","c1d83b8a-14f9-4e54-b4f7-1eb19ac39c2b","20240724.1","2024-07-24T14:07:45.406093Z"
"45a7d954-eede-467d-b4f9-1f77feeec23c","AppConfig.AppConfigService.Agent","7f856fd0-b007-4a70-a8cf-7afde1372cba","20240724.1 • CICD EUS2 Classic","2024-07-24T10:09:36.776916Z"
"45a7d954-eede-467d-b4f9-1f77feeec23c","AppConfig.Infrastructure","cf6d1207-a405-41ca-96e3-9f257549b9cf","20240724.1 • CICD WUS3 Classic","2024-07-24T10:17:39.076571Z"
"45a7d954-eede-467d-b4f9-1f77feeec23c","AppConfig.Infrastructure","194aa571-6f36-49db-adf6-d6e2ccd91f9d","20240724.1 • CICD EUS2 Classic","2024-07-24T10:20:01.980322Z"
"45a7d954-eede-467d-b4f9-1f77feeec23c","AppConfig.Infrastructure","4a26dc43-84d5-43af-812d-aef0aff06c36","20240724.1 • CICD WUS3 Classic","2024-07-24T10:29:57.675121Z"
"45a7d954-eede-467d-b4f9-1f77feeec23c","AppConfig.Replication","ff33376e-9e5f-4960-8329-a691b5bc2f03","20240724.1 • CICD EUS2 Classic","2024-07-24T10:10:12.634337Z"
"45a7d954-eede-467d-b4f9-1f77feeec23c","AppConfig.ResourceProvider","c1722782-817c-458b-9e75-08d912d2a676","20240724.1 • CICD EUS2 Classic","2024-07-24T10:09:06.511549Z"
"45a7d954-eede-467d-b4f9-1f77feeec23c","AppConfig.Runner","ecf6b6d7-5384-4132-82d2-391425231c3e","20240724.1","2024-07-24T13:07:33.200579Z"
"45a7d954-eede-467d-b4f9-1f77feeec23c","AppConfig.Runner","d3552bd3-a0d9-46b6-9513-9ec9c6da549b","20240724.1","2024-07-24T13:09:05.34671Z"
"062f8cfc-894e-411a-9351-b7581770ff1c","AppSense Front Door","c3888b5f-db28-4f55-8c97-43a583949710","20240724.1","2024-07-24T11:34:34.4774Z"
"716c8919-bcea-4c7a-9c44-126b2d6e5aad","Application","27ad0521-791c-455f-9ef2-d4167c968a5b","20240724.3","2024-07-24T12:24:27.572315Z"
"746de784-6763-44d9-bc6c-e54b6bd62944","ArcSecurity","c94cdc96-1281-4733-821c-2740abcdd5fc","20240722.1","2024-07-24T11:34:08.82363Z"
"746de784-6763-44d9-bc6c-e54b6bd62944","ArcSecurity","c9ec2a88-219b-42ec-8f45-093a9950b008","20240722.1","2024-07-24T11:57:51.609377Z"
"e45adc79-6774-4d47-9e3f-cacb5dbd32c2","Arca-UpdateScaleGroupFootprint","79885b32-6dd1-4cda-851f-3276ea7294eb","CRMDeployment-v9.0_master-9.2.24074.00138--TP2CRMLIVESG833-(-20240724-0015)","2024-07-24T11:33:47.239544Z"
"19f5f971-47ce-4523-8fb9-27948bb561bb","ArcaEv2Extention","6e381272-2483-4113-839b-7d744194ad97","-v9.0_weekly_2407.1-9.2.24071.00184-v9.0_weekly_2407.1","2024-07-24T09:59:01.740242Z"
"19f5f971-47ce-4523-8fb9-27948bb561bb","ArcaEv2Extention","acd1fd48-6e4b-4f4c-92b2-b5e116c5645a","-v9.0_weekly_2407.4-9.2.24074.00140-v9.0_weekly_2407.4","2024-07-24T12:11:33.621233Z"
"19f5f971-47ce-4523-8fb9-27948bb561bb","ArcaEv2Extention","3142dc58-30ca-48d5-99ad-ad909c8ed63e","-v9.0_weekly_2407.4-9.2.24074.00140-v9.0_weekly_2407.4","2024-07-24T12:21:55.991257Z"
"e45adc79-6774-4d47-9e3f-cacb5dbd32c2","ArcaEv2Extention","13e3a818-9e10-4544-ba48-96b4b80e6394","v9.0_weekly_2407.1-9.2.24071.00184","2024-07-24T12:58:06.437558Z"
"e45adc79-6774-4d47-9e3f-cacb5dbd32c2","ArcaEv2Extention","fb3158c1-ceaa-460b-8bb9-41428b89bac1","v9.0_weekly_2407.4-9.2.24074.00136","2024-07-24T13:50:27.154428Z"
"e45adc79-6774-4d47-9e3f-cacb5dbd32c2","ArcaEv2Extention","e782d260-9865-429c-96d0-5c88a8664eb4","v9.0_weekly_2407.4-9.2.24074.00138","2024-07-24T14:07:34.37313Z"
"a2dd5407-7262-4306-a3df-71ea2b0914e8","AsimovAppUsageObservabilityPPE","35573133-00bc-4e19-8dd2-ec3e79370faa","20240724.2","2024-07-24T10:27:12.889166Z"
"bafdfe08-21e4-48ea-8a63-0f1b86507dde","AspectTests","e0c02458-d00d-4d3e-9fa9-15321748db35","34b9e759","2024-07-24T14:03:45.586691Z"
